filename,shot_type,split,video_path,is_error,error_group
cut_train_224.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_224.avi,0,GOOD
cut_train_225.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_225.avi,0,GOOD
cut_train_226.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_226.avi,0,GOOD
cut_train_227.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_227.avi,0,GOOD
cut_train_228.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_228.avi,0,GOOD
cut_train_229.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_229.avi,0,GOOD
cut_train_230.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_230.avi,0,GOOD
cut_train_231.mp4,cut,train,data\dataset_v7_clean\train\cut\cut_train_231.mp4,0,GOOD
cut_train_232.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_232.avi,0,GOOD
cut_train_233.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_233.avi,0,GOOD
cut_train_234.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_234.avi,0,GOOD
cut_train_235.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_235.avi,0,GOOD
cut_train_236.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_236.avi,0,GOOD
cut_train_237.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_237.avi,0,GOOD
cut_train_238.mp4,cut,train,data\dataset_v7_clean\train\cut\cut_train_238.mp4,0,GOOD
cut_train_239.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_239.avi,0,GOOD
cut_train_240.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_240.avi,0,GOOD
cut_train_241.mp4,cut,train,data\dataset_v7_clean\train\cut\cut_train_241.mp4,0,GOOD
cut_train_242.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_242.avi,0,GOOD
cut_train_243.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_243.avi,0,GOOD
cut_train_244.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_244.avi,0,GOOD
cut_train_245.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_245.avi,0,GOOD
cut_train_246.mp4,cut,train,data\dataset_v7_clean\train\cut\cut_train_246.mp4,0,GOOD
cut_train_247.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_247.avi,0,GOOD
cut_train_248.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_248.avi,0,GOOD
cut_train_249.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_249.avi,0,GOOD
cut_train_250.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_250.avi,0,GOOD
cut_train_251.mp4,cut,train,data\dataset_v7_clean\train\cut\cut_train_251.mp4,0,GOOD
cut_train_252.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_252.avi,0,GOOD
cut_train_253.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_253.avi,0,GOOD
cut_train_254.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_254.avi,0,GOOD
cut_train_255.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_255.avi,0,GOOD
cut_train_256.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_256.avi,0,GOOD
cut_train_257.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_257.avi,0,GOOD
cut_train_258.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_258.avi,0,GOOD
cut_train_259.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_259.avi,0,GOOD
cut_train_260.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_260.avi,0,GOOD
cut_train_261.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_261.avi,0,GOOD
cut_train_262.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_262.avi,0,GOOD
cut_train_263.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_263.avi,0,GOOD
cut_train_264.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_264.avi,0,GOOD
cut_train_265.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_265.avi,0,GOOD
cut_train_266.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_266.avi,0,GOOD
cut_train_267.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_267.avi,0,GOOD
cut_train_268.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_268.avi,0,GOOD
cut_train_269.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_269.avi,0,GOOD
cut_train_270.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_270.avi,0,GOOD
cut_train_271.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_271.avi,0,GOOD
cut_train_272.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_272.avi,0,GOOD
cut_train_273.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_273.avi,0,GOOD
cut_train_274.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_274.avi,0,GOOD
cut_train_275.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_275.avi,0,GOOD
cut_train_276.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_276.avi,0,GOOD
cut_train_277.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_277.avi,0,GOOD
cut_train_278.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_278.avi,0,GOOD
cut_train_279.mp4,cut,train,data\dataset_v7_clean\train\cut\cut_train_279.mp4,0,GOOD
cut_train_280.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_280.avi,0,GOOD
cut_train_281.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_281.avi,0,GOOD
cut_train_282.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_282.avi,0,GOOD
cut_train_283.mp4,cut,train,data\dataset_v7_clean\train\cut\cut_train_283.mp4,0,GOOD
cut_train_284.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_284.avi,0,GOOD
cut_train_285.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_285.avi,0,GOOD
cut_train_286.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_286.avi,0,GOOD
cut_train_287.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_287.avi,0,GOOD
cut_train_288.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_288.avi,0,GOOD
cut_train_289.mp4,cut,train,data\dataset_v7_clean\train\cut\cut_train_289.mp4,0,GOOD
cut_train_290.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_290.avi,0,GOOD
cut_train_291.mp4,cut,train,data\dataset_v7_clean\train\cut\cut_train_291.mp4,0,GOOD
cut_train_292.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_292.avi,0,GOOD
cut_train_293.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_293.avi,0,GOOD
cut_train_294.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_294.avi,0,GOOD
cut_train_295.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_295.avi,0,GOOD
cut_train_296.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_296.avi,0,GOOD
cut_train_297.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_297.avi,0,GOOD
cut_train_298.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_298.avi,0,GOOD
cut_train_299.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_299.avi,0,GOOD
cut_train_300.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_300.avi,0,GOOD
cut_train_301.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_301.avi,0,GOOD
cut_train_302.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_302.avi,0,GOOD
cut_train_303.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_303.avi,0,GOOD
cut_train_304.mp4,cut,train,data\dataset_v7_clean\train\cut\cut_train_304.mp4,0,GOOD
cut_train_305.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_305.avi,0,GOOD
cut_train_306.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_306.avi,0,GOOD
cut_train_307.mp4,cut,train,data\dataset_v7_clean\train\cut\cut_train_307.mp4,0,GOOD
cut_train_308.mp4,cut,train,data\dataset_v7_clean\train\cut\cut_train_308.mp4,0,GOOD
cut_train_309.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_309.avi,0,GOOD
cut_train_310.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_310.avi,0,GOOD
cut_train_311.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_311.avi,0,GOOD
cut_train_312.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_312.avi,0,GOOD
cut_train_313.mp4,cut,train,data\dataset_v7_clean\train\cut\cut_train_313.mp4,0,GOOD
cut_train_314.mp4,cut,train,data\dataset_v7_clean\train\cut\cut_train_314.mp4,0,GOOD
cut_train_315.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_315.avi,0,GOOD
cut_train_316.avi,cut,train,data\dataset_v7_clean\train\cut\cut_train_316.avi,0,GOOD
cut_val_001.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_001.avi,0,GOOD
cut_val_002.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_002.avi,0,GOOD
cut_val_003.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_003.avi,0,GOOD
cut_val_004.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_004.avi,0,GOOD
cut_val_005.mp4,cut,val,data\dataset_v7_clean\val\cut\cut_val_005.mp4,0,GOOD
cut_val_006.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_006.avi,0,GOOD
cut_val_007.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_007.avi,0,GOOD
cut_val_008.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_008.avi,0,GOOD
cut_val_009.mp4,cut,val,data\dataset_v7_clean\val\cut\cut_val_009.mp4,0,GOOD
cut_val_010.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_010.avi,0,GOOD
cut_val_011.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_011.avi,0,GOOD
cut_val_012.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_012.avi,0,GOOD
cut_val_013.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_013.avi,0,GOOD
cut_val_014.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_014.avi,0,GOOD
cut_val_015.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_015.avi,0,GOOD
cut_val_016.mp4,cut,val,data\dataset_v7_clean\val\cut\cut_val_016.mp4,0,GOOD
cut_val_017.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_017.avi,0,GOOD
cut_val_018.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_018.avi,0,GOOD
cut_val_019.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_019.avi,0,GOOD
cut_val_020.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_020.avi,0,GOOD
cut_val_021.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_021.avi,0,GOOD
cut_val_022.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_022.avi,0,GOOD
cut_val_023.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_023.avi,0,GOOD
cut_val_024.mp4,cut,val,data\dataset_v7_clean\val\cut\cut_val_024.mp4,0,GOOD
cut_val_025.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_025.avi,0,GOOD
cut_val_026.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_026.avi,0,GOOD
cut_val_027.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_027.avi,0,GOOD
cut_val_028.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_028.avi,0,GOOD
cut_val_029.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_029.avi,0,GOOD
cut_val_030.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_030.avi,0,GOOD
cut_val_031.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_031.avi,0,GOOD
cut_val_032.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_032.avi,0,GOOD
cut_val_033.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_033.avi,0,GOOD
cut_val_034.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_034.avi,0,GOOD
cut_val_035.avi,cut,val,data\dataset_v7_clean\val\cut\cut_val_035.avi,0,GOOD
drive_test_001.mp4,drive,test,data\dataset_v7_clean\test\drive\drive_test_001.mp4,0,GOOD
drive_test_002.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_002.avi,0,GOOD
drive_test_003.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_003.avi,0,GOOD
drive_test_004.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_004.avi,0,GOOD
drive_test_005.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_005.avi,0,GOOD
drive_test_006.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_006.avi,0,GOOD
drive_test_007.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_007.avi,0,GOOD
drive_test_008.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_008.avi,0,GOOD
drive_test_009.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_009.avi,0,GOOD
drive_test_010.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_010.avi,0,GOOD
drive_test_011.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_011.avi,0,GOOD
drive_test_012.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_012.avi,0,GOOD
drive_test_013.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_013.avi,0,GOOD
drive_test_014.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_014.avi,0,GOOD
drive_test_015.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_015.avi,0,GOOD
drive_test_016.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_016.avi,0,GOOD
drive_test_017.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_017.avi,0,GOOD
drive_test_018.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_018.avi,0,GOOD
drive_test_019.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_019.avi,0,GOOD
drive_test_020.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_020.avi,0,GOOD
drive_test_021.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_021.avi,0,GOOD
drive_test_022.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_022.avi,0,GOOD
drive_test_023.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_023.avi,0,GOOD
drive_test_024.mp4,drive,test,data\dataset_v7_clean\test\drive\drive_test_024.mp4,0,GOOD
drive_test_025.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_025.avi,0,GOOD
drive_test_026.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_026.avi,0,GOOD
drive_test_027.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_027.avi,0,GOOD
drive_test_028.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_028.avi,0,GOOD
drive_test_029.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_029.avi,0,GOOD
drive_test_030.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_030.avi,0,GOOD
drive_test_031.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_031.avi,0,GOOD
drive_test_032.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_032.avi,0,GOOD
drive_test_033.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_033.avi,0,GOOD
drive_test_034.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_034.avi,0,GOOD
drive_test_035.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_035.avi,0,GOOD
drive_test_036.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_036.avi,0,GOOD
drive_test_037.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_037.avi,0,GOOD
drive_test_038.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_038.avi,0,GOOD
drive_test_039.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_039.avi,0,GOOD
drive_test_040.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_040.avi,0,GOOD
drive_test_041.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_041.avi,0,GOOD
drive_test_042.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_042.avi,0,GOOD
drive_test_043.mp4,drive,test,data\dataset_v7_clean\test\drive\drive_test_043.mp4,0,GOOD
drive_test_044.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_044.avi,0,GOOD
drive_test_045.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_045.avi,0,GOOD
drive_test_046.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_046.avi,0,GOOD
drive_test_047.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_047.avi,0,GOOD
drive_test_048.mp4,drive,test,data\dataset_v7_clean\test\drive\drive_test_048.mp4,0,GOOD
drive_test_049.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_049.avi,0,GOOD
drive_test_050.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_050.avi,0,GOOD
drive_test_051.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_051.avi,0,GOOD
drive_test_052.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_052.avi,0,GOOD
drive_test_053.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_053.avi,0,GOOD
drive_test_054.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_054.avi,0,GOOD
drive_test_055.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_055.avi,0,GOOD
drive_test_056.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_056.avi,0,GOOD
drive_test_057.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_057.avi,0,GOOD
drive_test_058.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_058.avi,0,GOOD
drive_test_059.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_059.avi,0,GOOD
drive_test_060.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_060.avi,0,GOOD
drive_test_061.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_061.avi,0,GOOD
drive_test_062.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_062.avi,0,GOOD
drive_test_063.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_063.avi,0,GOOD
drive_test_064.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_064.avi,0,GOOD
drive_test_065.mp4,drive,test,data\dataset_v7_clean\test\drive\drive_test_065.mp4,0,GOOD
drive_test_066.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_066.avi,0,GOOD
drive_test_067.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_067.avi,0,GOOD
drive_test_068.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_068.avi,0,GOOD
drive_test_069.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_069.avi,0,GOOD
drive_test_070.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_070.avi,0,GOOD
drive_test_071.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_071.avi,0,GOOD
drive_test_072.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_072.avi,0,GOOD
drive_test_073.avi,drive,test,data\dataset_v7_clean\test\drive\drive_test_073.avi,0,GOOD
drive_train_001.mp4,drive,train,data\dataset_v7_clean\train\drive\drive_train_001.mp4,0,GOOD
drive_train_002.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_002.avi,0,GOOD
drive_train_003.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_003.avi,0,GOOD
drive_train_004.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_004.avi,0,GOOD
drive_train_005.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_005.avi,0,GOOD
drive_train_006.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_006.avi,0,GOOD
drive_train_007.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_007.avi,0,GOOD
drive_train_008.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_008.avi,0,GOOD
drive_train_009.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_009.avi,0,GOOD
drive_train_010.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_010.avi,0,GOOD
drive_train_011.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_011.avi,0,GOOD
drive_train_012.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_012.avi,0,GOOD
drive_train_013.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_013.avi,0,GOOD
drive_train_014.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_014.avi,0,GOOD
drive_train_015.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_015.avi,0,GOOD
drive_train_016.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_016.avi,0,GOOD
drive_train_017.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_017.avi,0,GOOD
drive_train_018.mp4,drive,train,data\dataset_v7_clean\train\drive\drive_train_018.mp4,0,GOOD
drive_train_019.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_019.avi,0,GOOD
drive_train_020.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_020.avi,0,GOOD
drive_train_021.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_021.avi,0,GOOD
drive_train_022.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_022.avi,0,GOOD
drive_train_023.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_023.avi,0,GOOD
drive_train_024.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_024.avi,0,GOOD
drive_train_025.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_025.avi,0,GOOD
drive_train_026.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_026.avi,0,GOOD
drive_train_027.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_027.avi,0,GOOD
drive_train_028.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_028.avi,0,GOOD
drive_train_029.mp4,drive,train,data\dataset_v7_clean\train\drive\drive_train_029.mp4,0,GOOD
drive_train_030.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_030.avi,0,GOOD
drive_train_031.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_031.avi,0,GOOD
drive_train_032.mp4,drive,train,data\dataset_v7_clean\train\drive\drive_train_032.mp4,0,GOOD
drive_train_033.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_033.avi,0,GOOD
drive_train_034.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_034.avi,0,GOOD
drive_train_035.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_035.avi,0,GOOD
drive_train_036.mp4,drive,train,data\dataset_v7_clean\train\drive\drive_train_036.mp4,0,GOOD
drive_train_037.mp4,drive,train,data\dataset_v7_clean\train\drive\drive_train_037.mp4,0,GOOD
drive_train_038.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_038.avi,0,GOOD
drive_train_039.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_039.avi,0,GOOD
drive_train_040.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_040.avi,0,GOOD
drive_train_041.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_041.avi,0,GOOD
drive_train_042.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_042.avi,0,GOOD
drive_train_043.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_043.avi,0,GOOD
drive_train_044.mp4,drive,train,data\dataset_v7_clean\train\drive\drive_train_044.mp4,0,GOOD
drive_train_045.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_045.avi,0,GOOD
drive_train_046.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_046.avi,0,GOOD
drive_train_047.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_047.avi,0,GOOD
drive_train_048.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_048.avi,0,GOOD
drive_train_049.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_049.avi,0,GOOD
drive_train_050.mp4,drive,train,data\dataset_v7_clean\train\drive\drive_train_050.mp4,0,GOOD
drive_train_051.mp4,drive,train,data\dataset_v7_clean\train\drive\drive_train_051.mp4,0,GOOD
drive_train_052.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_052.avi,0,GOOD
drive_train_053.mp4,drive,train,data\dataset_v7_clean\train\drive\drive_train_053.mp4,0,GOOD
drive_train_054.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_054.avi,0,GOOD
drive_train_055.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_055.avi,0,GOOD
drive_train_056.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_056.avi,0,GOOD
drive_train_057.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_057.avi,0,GOOD
drive_train_058.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_058.avi,0,GOOD
drive_train_059.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_059.avi,0,GOOD
drive_train_060.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_060.avi,0,GOOD
drive_train_061.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_061.avi,0,GOOD
drive_train_062.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_062.avi,0,GOOD
drive_train_063.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_063.avi,0,GOOD
drive_train_064.mp4,drive,train,data\dataset_v7_clean\train\drive\drive_train_064.mp4,0,GOOD
drive_train_065.mp4,drive,train,data\dataset_v7_clean\train\drive\drive_train_065.mp4,0,GOOD
drive_train_066.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_066.avi,0,GOOD
drive_train_067.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_067.avi,0,GOOD
drive_train_068.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_068.avi,0,GOOD
drive_train_069.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_069.avi,0,GOOD
drive_train_070.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_070.avi,0,GOOD
drive_train_071.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_071.avi,0,GOOD
drive_train_072.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_072.avi,0,GOOD
drive_train_073.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_073.avi,0,GOOD
drive_train_074.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_074.avi,0,GOOD
drive_train_075.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_075.avi,0,GOOD
drive_train_076.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_076.avi,0,GOOD
drive_train_077.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_077.avi,0,GOOD
drive_train_078.mp4,drive,train,data\dataset_v7_clean\train\drive\drive_train_078.mp4,0,GOOD
drive_train_079.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_079.avi,0,GOOD
drive_train_080.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_080.avi,0,GOOD
drive_train_081.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_081.avi,0,GOOD
drive_train_082.avi,drive,train,data\dataset_v7_clean\train\drive\drive_train_082.avi,0,GOOD
